listing_id,creation_date,loan_paid_date,first_installement_date,loan_paid_status,confirm_status,username,listing_title,listing_category,credit_score,job_loss_insurance,loan_amount,loan_period,effective_rate,preferred_rate,amount_outstanding,monthly_installment,principal_repaid,interest_paid,arrears,loan_status,type,gender,post_town,age,education,employment_status,occupation,employ_how_long,years_working_in_total,dependants,marital_status,credit_check_date,monthly_income,monthly_expenses,available_income,dti,outstanding_debts,last_debt_date
5835,2017-03-21,2017-03-22,2017-04-22,1,1,sityg,"""&&Vartojimui ir refinansavimui",Other Purposes,D,0,1950,18,0.2181,0.27,1863.03,136.06,86.97,35.44,2313.02,default,B,Male,Vilnius,56,Graduate,Employed,Vairuotojas / Driver,6,30,0,Married,2017-03-21 00:00:00,1247,309,938,0.361,0,2015-12-07 00:00:00
5833,2017-03-21,2017-03-22,2017-04-22,1,3,drotas,"""$$Medžiagoms",Other Purposes,B,0,1310,12,0.1204,0.2,0.0,119.98,1310.0,87.72,0.0,ok,B,Male,Kaišiadorių r.,59,Vocational education,Self-Employed,Amatininkas / Craftsman,72 or more,25,0,Divorced,2017-03-21 00:00:00,716,0,716,0.1746,0,-
5831,2017-03-21,2017-03-22,2017-04-22,1,3,fiasko,"""##Vartojimui",Other Purposes,B,0,560,36,0.1528,0.24,0.0,215.68,560.0,131.98,0.0,ok,B,Male,Elektrėnai,31,Graduate,Employed,Staklininkas / Joiner,15,5,0,Single,2018-03-29 00:00:00,846,228,618,0.298,0,2010-01-07 00:00:00
5825,2017-03-21,2017-03-22,2017-04-22,1,3,Mindaugas1,"""Dengimas ir automobilio taisymas",Consolidation of Other Loans,C,0,1540,45,0.1883,0.24,0.0,1314.57,1540.0,266.99,0.0,ok,B,Male,Vilniaus raj.,35,Post graduate,Employed,Projektų koordinatorius / Prject coordinator,9,3,0,Single,2017-03-21 00:00:00,660,162,498,0.3337,0,2009-01-09 00:00:00
5819,2017-03-20,2017-03-22,2017-04-22,1,1,Valdassweet,"""^^^Vartojimui",Other Purposes,D,0,2760,36,0.2322,0.27,852.8499999999999,119.63,1907.15,1059.24,119.63,late,B,Male,Kaunas,38,High school,Employed,Šaltkalvis / Smith,48,4,2,Other,2017-03-20 00:00:00,1006,0,1006,0.1247,0,2017-01-14 00:00:00
5818,2017-03-20,2017-03-23,2017-04-20,1,1,gintare38,"""Paskola atiduoti likutį už išsimokėtiną šaldytuvą, vartojimui ir pabaigti remontui",Other Purposes,C,0,3300,60,0.2537,0.24,2324.09,111.54,975.91,1772.44,0.0,ok,B,Female,Alytus,28,High school,Employed,Vadybininkė / Manager,3,5,1,Married,2017-03-20 00:00:00,825,62,763,0.2069,0,2016-07-14 00:00:00
5817,2017-03-20,2017-03-22,2017-04-22,1,3,Anastazia,"""Prašau suteikti paskolą dėl seno kredito refinansavimo ir medicininėms išlaidoms",Other Purposes,C,0,1280,24,0.1472,0.2,0.0,65.45,1280.0,208.99,0.0,ok,B,Female,Pasvalys,27,Vocational education,Employed,Kasininkė / Cashier,12,1,1,Single,2017-10-31 00:00:00,351,27,324,0.2729,0,-
5814,2017-03-20,2017-03-22,2017-04-22,1,3,angel1,"""kvalifikacijos kėlimas, būtinų įrenginių įsigijimas",Other Purposes,B,0,3250,24,0.1655,0.2,0.0,335.12,3250.0,597.43,0.0,ok,B,Female,Jakai,46,Graduate,Self-Employed,Statybos inžinierė /  Construction engineer,36,8,2,Divorced,2017-03-20 00:00:00,851,19,832,0.2276,0,-
5809,2017-03-20,2017-03-21,2017-04-21,1,3,MARAKAS,"""##Operacija",Medical expenses,B,0,550,24,0.124,0.2,0.0,394.07,550.0,43.75,0.0,ok,B,Male,Kaunas,35,High school,Employed,Frezuotojas / Miller,72 or more,14,0,Single,2017-12-18 00:00:00,280,25,255,0.1949,0,-
5806,2017-03-20,2017-03-27,2017-04-23,1,3,Sala,"""@@Padengti esamoms paskoloms ir buities reikmei.",Consolidation of Other Loans,C,0,4610,48,0.2157,0.24,0.0,3688.53,4610.0,1263.83,0.0,ok,B,Female,Lentvaris,46,Vocational education,Employed,Dėstytoja / Professor,72 or more,20,0,Divorced,2017-03-20 00:00:00,432,0,432,0.3902,0,2017-02-27 00:00:00
5804,2017-03-20,2017-03-24,2017-04-21,1,3,giedreemilis,"""&&&Automobilis",Car,D,0,1220,24,0.2082,0.27,0.0,67.72,1220.0,288.87,0.0,ok,B,Female,Jonavos raj.,26,Vocational education,Employed,Virėja / Cook,3,0.5,1,Single,2017-03-20 00:00:00,272,25,247,0.3553,0,-
5799,2017-03-19,2017-03-21,2017-04-21,1,3,katinas123,"""Susiremontuoti,savo kambari",Home Improvements,C,0,1110,24,0.1654,0.24,0.0,58.41,1110.0,205.43,0.0,ok,B,Male,Karmėlava,22,High school,Employed,Krovėjas / Loader,6,0.5,0,Single,2017-03-19 00:00:00,382,0,382,0.1639,0,-
5798,2017-03-19,2017-03-23,2017-04-20,1,1,ritaramune,"""###Automobilis",Car,C,0,3150,36,0.2139,0.24,2590.97,130.89,559.03,467.03,2617.8,default,B,Female,Panevėžio raj. Paįstrio sen.,27,Vocational education,Employed,Floristė / Florist,6,1,2,Married,2017-03-19 00:00:00,419,0,419,0.3231,0,2013-12-17 00:00:00
5797,2017-03-18,2017-03-21,2017-04-19,1,1,Greta141005,"""$$$Remontas",Home Improvements,C,0,4390,60,0.2362,0.24,3357.44,143.6,1032.56,1864.48,718.0,default,B,Female,Kaunas,22,High school,Employed,Logistikos ekspeditorius / Logistics Forwarder,24,2,0,Single,2017-03-18 00:00:00,550,74,476,0.3975,0,-
5793,2017-03-18,2017-03-22,2017-04-21,1,3,desta,"""%%%Mokslams",Other Purposes,B,0,770,15,0.1374,0.2,0.0,58.26,770.0,73.17,0.0,ok,B,Female,Vilnius,23,High school,Employed,Kasininkė / Cashier,48,3,0,Single,2019-05-17 00:00:00,313,60,253,0.3853,0,-
5791,2017-03-17,2017-03-20,2017-04-20,1,3,stasee,"""*/*//*Asmeninės reikmės",Other Purposes,A,0,5160,12,0.1436,0.15,0.0,475.04,5160.0,412.78,0.0,ok,B,Female,Klaipėda,58,Graduate,Employed,Vyr. muitinės tarpinininko atstovė / Representative of customs,72 or more,30,0,Married,2017-03-17 00:00:00,1720,103,1617,0.337,0,-
5789,2017-03-17,2017-03-21,2017-04-21,1,3,Ros1ukas,"""^^Asmeninės reikmės.//",Other Purposes,D,0,670,12,0.1682,0.27,0.0,63.75,670.0,63.33,0.0,ok,B,Male,Kaunas,28,High school,Employed,Fasuotojas / Packer,6,5,0,Single,2017-03-17 00:00:00,639,40,599,0.1676,0,2016-04-21 00:00:00
5788,2017-03-17,2017-03-21,2017-04-20,1,1,annnd,"""%%Refinansavimas ir vartojimas1",Consolidation of Other Loans,B,0,1270,48,0.2015,0.27,676.35,44.66,593.65,495.14,0.0,ok,B,Male,Telšių r.,36,High school,Employed,Operatorius / Operator,36,11,0,Single,2019-06-05 00:00:00,425,116,309,0.3901,0,2018-02-21 00:00:00
5782,2017-03-17,2017-03-20,2017-04-20,1,3,g1ntare,"""@(Asmeninės reikmės)",Other Purposes,B,0,380,12,0.0951,0.2,0.0,34.35,380.0,20.03,0.0,ok,B,Female,Tauragė,32,Graduate,Employed,Operatorė / Operator,24,6,0,Single,2017-03-17 00:00:00,423,90,333,0.2985,0,-
5775,2017-03-16,2017-03-23,2017-04-20,1,3,slav,"""%%#Refinansavimas",Consolidation of Other Loans,B,0,3150,33,0.1776,0.2,0.0,862.69,3150.0,835.48,0.0,ok,B,Male,Vilniaus r.,49,Graduate,Employed,Apsaugos darbuotojas / Security worker,9,26,0,Divorced,2019-06-04 00:00:00,504,60,444,0.3853,0,2017-12-30 00:00:00
5774,2017-03-16,2017-03-21,2017-04-20,1,1,60700640,"""&&&Refinansavimas",Consolidation of Other Loans,C,0,2650,60,0.1993,0.24,1790.54,80.74,859.46,1098.49,0.0,ok,B,Male,Vilnius,31,Vocational education,Employed,Surinkėjas / Assembler,60,8,0,Single,2017-03-16 00:00:00,566,19,547,0.1878,0,2015-09-10 00:00:00
5773,2017-03-16,2017-03-20,2017-04-16,1,1,genovaite2,"""&&Automobilio remontui",Car,A,0,2700,30,0.1612,0.15,113.9299999999998,115.86,2586.07,606.61,0.0,ok,B,Female,Pagėgiai,60,Graduate,Employed,Socialinė darbuotoja / Social worker,36,20,0,Married,2017-03-16 00:00:00,453,17,436,0.29,0,-
5768,2017-03-16,2017-03-17,2017-04-17,1,1,Buzee,"""%%%Asmeninėm išlaidom",Other Purposes,B,0,2500,45,0.1661,0.2,1133.21,82.57,1366.79,762.98,0.0,ok,B,Female,Kaunas,31,Graduate,Employed Part Time,Auklėtoja / Teacher,60,5,1,Married,2017-03-16 00:00:00,597,105,492,0.3219,0,-
5766,2017-03-16,2017-03-17,2017-04-17,1,1,Birute1990,"""##Išlaidoms ir refinansavimas",Other Purposes,C,0,2050,60,0.1985,0.24,1981.5,62.36,68.5,133.98,1559.0,default,B,Female,Klaipėda,29,High school,Employed,Kasininkė / Cashier,3,5 mėnesiai,2,Single,2017-03-16 00:00:00,323,0,323,0.2091,0,2015-07-11 00:00:00
5764,2017-03-16,2017-03-17,2017-04-17,1,3,Bartas1,"""@@@Vartojimui",Other Purposes,C,0,1220,36,0.2198,0.27,0.0,1184.14,1220.0,87.02,0.0,ok,B,Female,Prienų r,37,High school,Employed,Koldūnų formuotoja / Dumpling former,9,2,3,Married,2017-08-29 00:00:00,673,184,489,0.3558,0,2015-05-27 00:00:00
5762,2017-03-16,2017-03-17,2017-04-17,1,3,donseea,"""refinansavimas 2017",Consolidation of Other Loans,D,0,4150,45,0.2451,0.27,0.0,4263.81,4150.0,84.76,0.0,ok,B,Male,Vilnius,29,High school,Employed,Operatorius / Operator,24,2,1,Married,2017-03-16 00:00:00,696,37,659,0.2942,0,-
5759,2017-03-16,2017-03-17,2017-04-17,1,1,daiva68,"""Atiduočiau brangias paskolas",Consolidation of Other Loans,B,0,2700,60,0.1684,0.2,1760.64,75.5,939.36,931.37,0.0,ok,B,Female,Kaunas,51,Post graduate,Employed,Inžinierė / Engineer,18,30,0,Divorced,2017-03-16 00:00:00,540,135,405,0.399,0,-
5758,2017-03-16,2017-03-17,2017-04-17,1,1,egle1989,"""@@Vartojimui ir refinansavimas",Other Purposes,C,0,4000,45,0.2126,0.24,2553.64,145.02,1446.36,1313.85,1015.14,default,B,Female,Kretingos raj. Darbėnai,30,High school,Employed,Naftos produktų operatorė / Oil product operator,18,10,1,Divorced,2017-03-16 00:00:00,556,36,520,0.3368,0,-
5756,2017-03-15,2017-03-17,2017-04-17,1,1,Edvina,"""***Refinansavimas",Consolidation of Other Loans,D,0,2210,30,0.216,0.27,203.49,105.59,2006.51,683.99,105.59,late,B,Male,Ažuožeriai,27,Vocational education,Employed,Santechnikas montuotojas /  Plumber,18,6,0,Single,2017-03-15 00:00:00,501,75,426,0.3733,0,-
5753,2017-03-15,2017-03-20,2017-04-17,1,1,Audrius1,"""###Refinansavimas",Consolidation of Other Loans,C,0,7800,54,0.2636,0.24,5145.77,280.5,2654.23,4113.59,280.5,late,B,Male,Jonava,26,Vocational education,Employed,Suvirintojas / Welder,12,4,0,Single,2017-03-15 00:00:00,674,0,674,0.3995,0,-
5749,2017-03-15,2017-03-16,2017-04-16,1,3,nersim,"""%%Remontas",Car,D,0,340,12,0.1274,0.27,0.0,31.68,340.0,24.21,0.0,ok,B,Male,Biržų r.,38,High school,Employed,Vyriausiasis patrulis / Senior police patrol,72 or more,17,1,Married,2017-03-15 00:00:00,1458,112,1346,0.1002,0,2016-06-14 00:00:00
5746,2017-03-15,2017-03-16,2017-04-16,1,1,zmejuwka,"""^^NT turtui",Other Purposes,B,0,1450,54,0.1548,0.2,840.95,41.92,609.05,442.07,0.0,ok,B,Female,Visaginas,30,Vocational education,Employed,Skyriaus vedėja / Head of department,9,5,1,Single,2017-03-10 00:00:00,457,109,348,0.3383,0,-
5745,2017-03-15,2017-03-16,2017-04-16,1,3,Lases,"""^^Automobilis",Car,B,0,2170,24,0.1534,0.2,0.0,741.93,2170.0,341.24,0.0,ok,B,Male,Vilnius,23,Vocational education,Employed,Automechanikas / Car mechanic,6,3,0,Single,2018-09-11 00:00:00,313,0,313,0.3727,0,-
5744,2017-03-15,2017-03-16,2017-04-16,1,3,Tango1,"""##Kursams",Business Purposes,D,0,340,12,0.1169,0.27,0.0,31.51,340.0,22.17,0.0,ok,B,Female,Klaipėda,64,High school,Employed,Tarnautoja / Clerk,18,42,0,Other,2017-03-15 00:00:00,712,0,712,0.0478,0,2016-12-14 00:00:00
5743,2017-03-15,2017-03-17,2017-04-16,1,3,kestutisr,"""$$$Automobilio reikmės",Car,A,0,1500,18,0.08789999999999999,0.15,0.0,92.33,1500.0,107.6,0.0,ok,B,Male,Šalčininkų r.,51,High school,Employed,Operatorius / Operator,60,32,0,Married,2017-03-15 00:00:00,954,0,954,0.1014,0,2014-10-21 00:00:00
5729,2017-03-14,2017-03-17,2017-04-16,1,1,Midas,"""$$Investicija",Business Purposes,B,0,6500,60,0.1943,0.2,4331.780000000001,191.51,2168.22,2611.39,0.0,ok,B,Male,Vilkaviškio r.,59,Graduate,Self-Employed,Ūkininkas / Farmer,72 or more,26,0,Married,2017-03-14 00:00:00,1987,0,1987,0.0975,0,-
5726,2017-03-14,2017-03-14,2017-04-14,1,3,Linosa,"""@@Papildomai",Other Purposes,C,0,580,12,0.1797,0.27,0.0,549.04,580.0,16.74,0.0,ok,B,Female,Elektrėnai,41,High school,Employed,Vyr. kasininkė / Senior cashier,72 or more,11,2,Married,2019-04-26 00:00:00,931,195,736,0.2719,0,-
5725,2017-03-14,2017-03-16,2017-04-16,1,3,Robertas112,"""!!Vartojimui",Other Purposes,D,0,560,15,0.1382,0.27,0.0,43.1,560.0,53.81,0.0,ok,B,Male,Pasvalio r.,32,High school,Employed,Operatorius / Operator,60,9,1,Married,2017-03-14 00:00:00,621,161,460,0.3345,0,-
5724,2017-03-14,2017-03-16,2017-04-14,1,3,airi,"""/*-Automobilio taisymas",Car,B,0,1090,21,0.1457,0.2,0.0,62.12,1090.0,153.72,0.0,ok,B,Male,Klaipėda,49,Vocational education,Employed,Vairuotojas / Driver,48,25,0,Divorced,2017-03-14 00:00:00,898,294,604,0.3998,0,2013-02-15 00:00:00
5716,2017-03-13,2017-03-14,2017-04-14,1,3,kalakutas,"""##Vartojimui",Other Purposes,D,0,560,12,0.1794,0.27,0.0,530.08,560.0,16.12,0.0,ok,B,Male,Vilnius,23,High school,Employed,Krovikas / Loader,6,2,0,Single,2017-03-13 00:00:00,355,0,355,0.158,0,2016-05-30 00:00:00
5714,2017-03-13,2017-03-15,2017-04-15,1,1,aiiida,"""$$Paskolų padengimas",Consolidation of Other Loans,D,0,3270,45,0.2365,0.27,3231.6,125.74,38.4,64.45,3520.72,default,B,Female,Kretingos r.,41,High school,Employed,Valytoja / Cleaner,6,1,0,Single,2017-03-13 00:00:00,337,0,337,0.3923,0,2016-12-14 00:00:00
5713,2017-03-13,2017-03-14,2017-04-14,1,3,grsa,"""---Automobilis",Car,D,0,2210,24,0.2078,0.27,0.0,122.64,2210.0,522.18,0.0,ok,B,Male,Mažeikiai,42,High school,Employed,Pakuotojas / Packer,6,10,0,Single,2017-03-13 00:00:00,520,0,520,0.2496,0,2016-03-02 00:00:00
5708,2017-03-13,2017-03-14,2017-04-14,1,3,Bitininkas1,"""Mažesnės palūkanos, vienas įsiskolinimas",Consolidation of Other Loans,B,0,540,12,0.08839999999999999,0.2,0.0,48.64,540.0,26.43,0.0,ok,B,Male,Klaipėda,25,Graduate,Employed,Krovinių apskaitininkas /  Cargo accountant,3,1,0,Single,2017-03-12 00:00:00,319,23,296,0.2336,0,2014-06-18 00:00:00
5706,2017-03-12,2017-03-17,2017-04-15,1,3,mindaugasD,"""^^Remontas",Car,D,0,560,27,0.1874,0.27,0.0,437.35,560.0,69.66,0.0,ok,B,Male,Klaipėda,34,Vocational education,Employed,Pagalbinis darbuotojas / Auxiliary worker,6,5,0,Single,2017-03-12 00:00:00,283,79,204,0.3865,0,2011-10-15 00:00:00
5705,2017-03-13,2017-03-14,2017-04-14,1,3,Ziogas112,"""Buitinėmis reikmėm",Other Purposes,D,0,2750,45,0.2266,0.27,0.0,2396.85,2750.0,578.29,0.0,ok,B,Male,Vilkaviškio r.sav,33,High school,Employed,Vyr.Apsaugos darbuotojas / Senior security worker,72 or more,12,0,Married,2017-03-13 00:00:00,809,203,606,0.3883,0,2016-05-25 00:00:00
5692,2017-03-09,2017-03-13,2017-04-10,1,3,Giedrius127,"""^^^Automobilis",Car,B,0,3410,60,0.216,0.24,0.0,2541.82,3410.0,1453.91,0.0,ok,B,Male,Ariogala,42,Vocational education,Employed,Šaltkalvis / Locksmith,72 or more,17,2,Married,2019-05-04 00:00:00,406,0,406,0.2767,0,2014-10-23 00:00:00
5691,2017-03-09,2017-03-14,2017-04-13,1,1,anda,"""^^Sklypo pirkimui",Other Purposes,B,0,2710,48,0.1798,0.2,1381.89,87.96,1328.11,926.11,0.0,ok,B,Male,"Klaipėdos r. sav., Dovilų sen.,",32,High school,Employed,Plataus profilio darbuotoja / Wide range worker,15,4,2,Married,2017-03-09 00:00:00,295,0,295,0.3085,0,-
5690,2017-03-09,2017-03-15,2017-04-13,1,1,balandasta,"""///Automobilio taisymui ir pardavimui",Car,C,0,1650,30,0.1841,0.24,73.25999999999999,74.83,1576.74,430.67,0.0,ok,B,Male,Rokiškio r.,39,High school,Employed,Šaltkalvis / Locksmith,6,16,3,Married,2017-03-09 00:00:00,854,218,636,0.3486,0,2011-10-02 00:00:00
5689,2017-03-09,2017-03-13,2017-04-13,1,1,saiku,"""@@@Refinansavimas",Consolidation of Other Loans,C,0,3000,60,0.2085,0.24,2295.36,93.06,704.64,1076.5,558.36,default,B,Female,Panevėžys,26,Vocational education,Employed,Skyriaus vadybininkė / Sector manager,36,3,0,Married,2017-03-09 00:00:00,393,0,393,0.2515,0,-
5685,2017-03-09,2017-03-10,2017-04-10,1,1,svenas,"""**Automobilis",Car,D,0,3450,48,0.2599,0.27,2006.21,133.18,1443.79,1727.1,133.18,late,B,Male,Panevėžys,25,High school,Employed,Virėjas / Cook,6,2,0,Single,2017-03-09 00:00:00,456,47,409,0.3998,0,-
5676,2017-03-08,2017-03-10,2017-04-09,1,3,DianaBee,"""%%Automobilis",Car,C,0,3300,60,0.2252,0.24,0.0,2893.36,3300.0,981.48,0.0,ok,B,Female,Kėdainiai,26,Graduate,Employed,Socialinė darbuotoja / Social worker,3,2,0,Single,2017-12-12 00:00:00,390,0,390,0.2788,0,-
5663,2017-03-08,2017-03-09,2017-04-09,1,3,deiviuxz,"""Reinansavimui kredito",Consolidation of Other Loans,D,0,1430,15,0.1982,0.27,0.0,114.24,1430.0,199.15,0.0,ok,B,Male,Joniskio r.,26,High school,Employed,Automehanikas / Mechanic,3,3,0,Single,2017-03-08 00:00:00,370,0,370,0.3226,0,-
5662,2017-03-08,2017-03-09,2017-04-09,1,3,JanZio,"""333 #Reikmės",Other Purposes,B,0,1160,12,0.1622,0.24,0.0,109.23,1160.0,105.49,0.0,ok,B,Female,Alytus,67,Post graduate,Employed,Programuotoja / Programmer,72 or more,42,0,Divorced,2019-05-24 00:00:00,743,62,681,0.2364,0,-
5655,2017-03-07,2017-03-09,2017-04-09,1,1,opt47,"""*#Asmeninės reikmės",Other Purposes,B,0,2170,60,0.1736,0.2,1421.34,61.32,748.66,773.17,0.0,ok,B,Female,"Juodeptriai, Tauragės r.",50,Vocational education,Employed,Kasininkė / Cashier,6,13,0,Married,2017-03-07 00:00:00,348,59,289,0.3554,0,-
5651,2017-03-07,2017-03-08,2017-04-08,1,1,Leo14,"""@@Vartojimui@@",Other Purposes,C,0,2200,60,0.2229,0.24,1546.65,70.17,653.35,999.32,70.17,arrears,B,Male,Vilnius,33,Post graduate,Employed Part Time,IT specialistas / IT specialist,60,8,0,Single,2017-03-07 00:00:00,190,0,190,0.3815,0,2015-05-05 00:00:00
5650,2017-03-07,2017-03-08,2017-04-08,1,3,zuk,"""!!Persikraustymui",Other Purposes,C,0,1110,24,0.1808,0.24,0.0,59.26,1110.0,225.56,0.0,ok,B,Male,Šunskų mstl. Marijampolės raj.,27,Vocational education,Employed,Mėsininkas / Butcher,3,3,0,Single,2017-03-07 00:00:00,198,0,198,0.3162,0,-
5642,2017-03-07,2017-03-13,2017-04-10,1,3,aneri,"""@@@@refinansuoti paskoloms.",Consolidation of Other Loans,C,0,3380,60,0.2269,0.24,0.0,2927.88,3380.0,1067.22,0.0,ok,B,Female,Pakruojis,59,High school,Employed,Laiškanešė / Postman,72 or more,20,0,Other,2017-03-07 00:00:00,293,0,293,0.3801,0,2014-02-21 00:00:00
5627,2017-03-06,2017-03-06,2017-04-06,1,3,plina,"""0*namų remontas",Home Improvements,B,0,330,18,0.1527,0.2,0.0,143.18,330.0,36.35,0.0,ok,B,Female,Šilutės,30,Vocational education,Employed,Operatorė / Operator,18,8,0,Single,2019-04-24 00:00:00,173,0,173,0.1289,0,2016-04-26 00:00:00
5624,2017-03-06,2017-03-07,2017-04-07,1,1,Sulten,"""@Odontologinėm reikmėm",Medical expenses,B,0,1630,36,0.1487,0.2,399.74,61.1,1230.26,390.44,0.0,ok,B,Female,Rokiškio r.,53,Vocational education,Employed,Siuvėja / Knitter,3,29,0,Married,2017-03-06 00:00:00,646,71,575,0.2112,0,-
5623,2017-03-06,2017-03-07,2017-04-06,1,3,Lile,""".Medicininė paskola",Medical expenses,D,0,1300,24,0.2316,0.24,0.0,72.77,1300.0,343.26,0.0,ok,B,Female,Kauno r.,46,Graduate,Employed,Paramedikė / Paramedic,24,19,2,Single,2018-10-05 00:00:00,305,24,281,0.3191,0,2018-06-06 00:00:00
5616,2017-03-05,2017-03-08,2017-04-08,1,3,Vital,"""&&Medicinai",Medical expenses,C,0,450,21,0.145,0.24,0.0,344.07,450.0,33.39,0.0,ok,B,Female,Kaunas,39,Graduate,Employed,Siuvėja / Knitter,72 or more,15,2,Single,2017-03-05 00:00:00,509,139,370,0.3281,0,-
5609,2017-03-04,2017-03-07,2017-04-07,1,3,andriusi,"""@@Apsipirkti",Other Purposes,D,0,1000,18,0.1918,0.27,0.0,673.96,1000.0,106.54,0.0,ok,B,Male,Švenčionėliai,32,Vocational education,Employed,Operatorius / Operator,12,10,2,Married,2017-03-04 00:00:00,493,111,382,0.3720000000000001,0,-
5607,2017-03-04,2017-03-07,2017-04-07,1,3,kanarelee,"""@@Vartojimui",Other Purposes,B,0,1000,12,0.1536,0.24,0.0,93.75,1000.0,86.01,0.0,ok,B,Female,Kauno r.,38,High school,Employed,Valytoja / Cleaner,36,5,2,Divorced,2019-07-23 00:00:00,490,69,421,0.3407,0,2014-07-25 00:00:00
5598,2017-03-03,2017-03-06,2017-04-06,1,1,725sa,"""////Auto pirkimas",Car,C,0,3510,54,0.2263,0.24,2188.13,118.3,1321.87,1612.75,0.0,ok,B,Male,Vilnius,39,High school,Employed,Direktorius / Director,72 or more,16,1,Married,2017-03-03 00:00:00,326,0,326,0.3717,0,-
5597,2017-03-03,2017-03-06,2017-04-06,1,3,Wilkas,"""%%%%Asmeninės reikmės",Other Purposes,D,0,670,30,0.1966,0.27,0.0,636.46,670.0,42.35,0.0,ok,B,Male,Jonava,38,High school,Employed,Kariškis / Soldier,72 or more,16,2,Single,2017-03-03 00:00:00,1002,280,722,0.3133,0,2008-09-17 00:00:00
5594,2017-03-03,2017-03-07,2017-04-06,1,3,revigi,"""###Asmeninės reikmės..",Other Purposes,A,0,1040,12,0.1065,0.15,0.0,93.91,1040.0,61.36,0.0,ok,B,Male,Telšiai,51,Vocational education,Employed,Statybininkas / Construction worker,15,25,0,Divorced,2018-09-17 00:00:00,317,12,305,0.3409,0,-
5591,2017-03-03,2017-03-06,2017-04-06,1,3,mrk,"""(*Vartojimas*)",Other Purposes,D,0,340,24,0.1619,0.27,0.0,194.47,340.0,47.02,0.0,ok,B,Male,Druskininkai,34,High school,Employed,Vadybininkas / Manager,15,2,0,Single,2017-03-03 00:00:00,651,199,452,0.3364,0,2016-04-18 00:00:00
5590,2017-03-03,2017-03-03,2017-04-03,1,3,gab,"""refinansuoti paskolą ir asmeninėms reikmėms......",Consolidation of Other Loans,B,0,2600,21,0.2555,0.27,0.0,484.15,2600.0,655.02,0.0,ok,B,Male,Druskininkai,47,Graduate,Employed,Direktorius / Director,72 or more,22,2,Married,2018-12-19 00:00:00,1657,0,1657,0.1013,0,2016-09-16 00:00:00
5585,2017-03-02,2017-03-03,2017-04-03,1,3,Robertas74,"""!!Įrankiui",Other Purposes,B,0,1630,36,0.1824,0.2,0.0,1564.73,1630.0,96.21,0.0,ok,B,Male,Sudervė,45,Post graduate,Employed,Programuotojas / Programmer,18,25,1,Married,2017-03-02 00:00:00,1563,501,1062,0.3624,0,-
5582,2017-03-02,2017-03-06,2017-04-06,1,3,paukstyte05,"""@@Remonto pabaigimas",Home Improvements,C,0,890,12,0.1406,0.24,0.0,82.88,890.0,69.95,0.0,ok,B,Female,Alytus,33,High school,Employed,Parduotuvės vedėja / Head of store,15,6,2,Other,2017-03-02 00:00:00,659,49,610,0.2067,0,2009-05-29 00:00:00
5581,2017-03-02,2017-03-06,2017-04-06,1,3,Miledje,"""Finansavimas automobiliui",Car,D,0,5600,45,0.2684,0.27,0.0,5569.22,5600.0,492.61,0.0,ok,B,Female,Pagėgiai,31,Graduate,Employed,Pardavimų vadovo asistentė / Assistant of sales manager,72 or more,8,0,Single,2017-03-02 00:00:00,722,39,683,0.3676,0,2015-10-21 00:00:00
5573,2017-03-02,2017-03-06,2017-04-06,1,1,mark,"""^^Apyvartinės lėšos",Business Purposes,B,0,5420,45,0.1909,0.2,2647.09,186.31,2772.91,1877.4,186.31,default,B,Male,"Elektrėnų sav., Elektrėnų sen., Geibonių k.,",59,Graduate,Employed,Direktorius / Director,72 or more,25,0,Married,2017-03-02 00:00:00,550,0,550,0.3436999999999999,0,2007-07-21 00:00:00
5571,2017-03-02,2017-03-03,2017-04-02,1,3,vaselt,"""@@Vaistai",Medical expenses,D,0,340,24,0.3362,0.27,0.0,21.18,340.0,134.61,0.0,ok,B,Male,Kėdainiai,22,High school,Employed,Išpjaustytojas / Carver,12,2,0,Single,-,592,142,450,0.2736,0,-
5570,2017-03-02,2017-03-03,2017-04-03,1,1,Daivyte,"""^^Refinansavimas",Consolidation of Other Loans,D,0,2120,45,0.2261,0.27,987.3499999999999,80.24,1132.65,929.28,0.0,ok,B,Female,Vilnius,35,Post graduate,Employed,Vyr. specialistė / Senior specialist,24,10,0,Single,2017-03-02 00:00:00,625,164,461,0.3995,0,2015-01-21 00:00:00
5569,2017-03-02,2017-03-03,2017-04-03,1,3,deuxaas,"""##Trumpalaikis vartojimas",Other Purposes,C,0,1110,30,0.1816,0.24,0.0,616.41,1110.0,223.81,0.0,ok,B,Male,Elektrėnai,32,Vocational education,Employed,Autocisternų plovėjas / Tank cleaner,12,6,0,Single,2017-03-02 00:00:00,553,136,417,0.3429,0,-
5567,2017-03-02,2017-03-06,2017-04-03,1,3,astulka10,"""@#Padengti esamas paskolas bei užbaigti remontui.",Consolidation of Other Loans,D,0,1900,30,0.2097,0.27,0.0,1901.79,1900.0,65.64,0.0,ok,B,Female,Varėna,38,Vocational education,Employed,Pamainos vadovė / Shift manager,72 or more,14,2,Divorced,2017-03-02 00:00:00,581,0,581,0.1658,0,-
